puzzle_id,json_file_path,num_solutions,iteration_used,time_spent,final_hamming_distance,success,refined_img_path,refined_json_path
3825,./mnist_nonograms\mnist_puzzle_3825.json,2,19,9.03875184059143,13,True,./classic_stimulated_defined_Images\puzzle_3825_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3825_refined.json
3831,./mnist_nonograms\mnist_puzzle_3831.json,4,24,4.173479080200195,5,True,./classic_stimulated_defined_Images\puzzle_3831_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3831_refined.json
3835,./mnist_nonograms\mnist_puzzle_3835.json,2,36,5.80850625038147,7,True,./classic_stimulated_defined_Images\puzzle_3835_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3835_refined.json
3843,./mnist_nonograms\mnist_puzzle_3843.json,2,10,3.1485347747802734,2,True,./classic_stimulated_defined_Images\puzzle_3843_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3843_refined.json
3846,./mnist_nonograms\mnist_puzzle_3846.json,2,4,1.2053048610687256,2,True,./classic_stimulated_defined_Images\puzzle_3846_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3846_refined.json
3847,./mnist_nonograms\mnist_puzzle_3847.json,2,16,3.5433096885681152,2,True,./classic_stimulated_defined_Images\puzzle_3847_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3847_refined.json
3856,./mnist_nonograms\mnist_puzzle_3856.json,2,17,2.8277761936187744,4,True,./classic_stimulated_defined_Images\puzzle_3856_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3856_refined.json
3867,./mnist_nonograms\mnist_puzzle_3867.json,2,100,7.815439462661743,11,False,./classic_stimulated_defined_Images\puzzle_3867_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3867_refined.json
3872,./mnist_nonograms\mnist_puzzle_3872.json,4,100,21.1754310131073,14,False,./classic_stimulated_defined_Images\puzzle_3872_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3872_refined.json
3873,./mnist_nonograms\mnist_puzzle_3873.json,23,60,7.821074724197388,4,True,./classic_stimulated_defined_Images\puzzle_3873_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3873_refined.json
