puzzle_id,json_file_path,num_solutions,iteration_used,time_spent,final_hamming_distance,success,refined_img_path,refined_json_path
444,./mnist_nonograms\mnist_puzzle_444.json,6,14,4.429578065872192,3,True,./classic_stimulated_defined_Images\puzzle_444_comparison.png,./classic_stimulated_defined_JSONs\puzzle_444_refined.json
448,./mnist_nonograms\mnist_puzzle_448.json,3,100,41.56918406486511,18,False,./classic_stimulated_defined_Images\puzzle_448_comparison.png,./classic_stimulated_defined_JSONs\puzzle_448_refined.json
45,./mnist_nonograms\mnist_puzzle_45.json,2,6,1.1915481090545654,2,True,./classic_stimulated_defined_Images\puzzle_45_comparison.png,./classic_stimulated_defined_JSONs\puzzle_45_refined.json
457,./mnist_nonograms\mnist_puzzle_457.json,2,10,2.259345769882202,3,True,./classic_stimulated_defined_Images\puzzle_457_comparison.png,./classic_stimulated_defined_JSONs\puzzle_457_refined.json
459,./mnist_nonograms\mnist_puzzle_459.json,4,34,7.192861080169678,5,True,./classic_stimulated_defined_Images\puzzle_459_comparison.png,./classic_stimulated_defined_JSONs\puzzle_459_refined.json
476,./mnist_nonograms\mnist_puzzle_476.json,2,100,44.65036749839783,16,False,./classic_stimulated_defined_Images\puzzle_476_comparison.png,./classic_stimulated_defined_JSONs\puzzle_476_refined.json
490,./mnist_nonograms\mnist_puzzle_490.json,2,100,19.420307397842407,8,False,./classic_stimulated_defined_Images\puzzle_490_comparison.png,./classic_stimulated_defined_JSONs\puzzle_490_refined.json
502,./mnist_nonograms\mnist_puzzle_502.json,5,100,23.60016107559204,8,False,./classic_stimulated_defined_Images\puzzle_502_comparison.png,./classic_stimulated_defined_JSONs\puzzle_502_refined.json
504,./mnist_nonograms\mnist_puzzle_504.json,2,100,32.14358162879944,24,False,./classic_stimulated_defined_Images\puzzle_504_comparison.png,./classic_stimulated_defined_JSONs\puzzle_504_refined.json
511,./mnist_nonograms\mnist_puzzle_511.json,3,2,1.0728223323822021,1,True,./classic_stimulated_defined_Images\puzzle_511_comparison.png,./classic_stimulated_defined_JSONs\puzzle_511_refined.json
522,./mnist_nonograms\mnist_puzzle_522.json,2,14,4.902982950210571,5,True,./classic_stimulated_defined_Images\puzzle_522_comparison.png,./classic_stimulated_defined_JSONs\puzzle_522_refined.json
527,./mnist_nonograms\mnist_puzzle_527.json,2,100,38.04474139213562,25,False,./classic_stimulated_defined_Images\puzzle_527_comparison.png,./classic_stimulated_defined_JSONs\puzzle_527_refined.json
